age,work_class,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,annual_income
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, NorthAmerica, <=50K
29, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, NorthAmerica, >50K
41, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, NorthAmerica, >50K
30, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, NorthAmerica, <=50K
56, Private, 10th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,36, NorthAmerica, <=50K
26, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, NorthAmerica, <=50K
58, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,1848,40, NorthAmerica, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
41, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,32, NorthAmerica, <=50K
27, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,35, NorthAmerica, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, NorthAmerica, <=50K
50, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, NorthAmerica, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, NorthAmerica, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, NorthAmerica, <=50K
36, Private, HS-grad, Separated, Sales, Unmarried, Black, Female,0,0,17, NorthAmerica, <=50K
33, Self-emp-inc, HS-grad, Widowed, Sales, Unmarried, White, Female,0,0,40, NorthAmerica, <=50K
26, Private, HS-grad, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, NorthAmerica, <=50K
37, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,30, NorthAmerica, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, NorthAmerica, <=50K
32, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Male,0,0,38, NorthAmerica, <=50K
18, Private, 11th, Never-married, Exec-managerial, Own-child, White, Female,0,0,25, NorthAmerica, <=50K
60, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,46, NorthAmerica, >50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, NorthAmerica, <=50K
34, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,1669,45, NorthAmerica, <=50K
37, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
25, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, NorthAmerica, <=50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,65, NorthAmerica, >50K
21, Private, 11th, Married-spouse-absent, Handlers-cleaners, Own-child, White, Male,0,1762,40, LatinAmerica, <=50K
47, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, NorthAmerica, <=50K
18, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, NorthAmerica, <=50K
22, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,16, NorthAmerica, <=50K
36, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,30, NorthAmerica, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, NorthAmerica, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,50,Unknown, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, NorthAmerica, <=50K
56, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, NorthAmerica, <=50K
54, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,35, NorthAmerica, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,2463,0,38, NorthAmerica, <=50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, NorthAmerica, >50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, NorthAmerica, <=50K
30, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,18, NorthAmerica, <=50K
27, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, NorthAmerica, <=50K
36, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,8614,0,40, NorthAmerica, >50K
47, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,48, NorthAmerica, >50K
66, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,5556,0,26, NorthAmerica, >50K
43, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, NorthAmerica, <=50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,45, Asia, >50K
36, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, NorthAmerica, >50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,45, NorthAmerica, >50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, NorthAmerica, >50K
26, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,20, NorthAmerica, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, NorthAmerica, <=50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, NorthAmerica, >50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, NorthAmerica, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, NorthAmerica, >50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, NorthAmerica, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Asia, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,70, NorthAmerica, <=50K
80, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,20, NorthAmerica, <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,44, NorthAmerica, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, NorthAmerica, >50K
23, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, NorthAmerica, <=50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, NorthAmerica, <=50K
24, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, NorthAmerica, >50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, NorthAmerica, >50K
28, Private, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,50, NorthAmerica, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, NorthAmerica, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, NorthAmerica, <=50K
71, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,17, NorthAmerica, <=50K
17, Self-emp-inc, 10th, Never-married, Sales, Own-child, White, Male,0,0,12, NorthAmerica, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50, NorthAmerica, >50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,3103,0,40, NorthAmerica, >50K
27, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, NorthAmerica, <=50K
40, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,48, NorthAmerica, <=50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,1602,30, NorthAmerica, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, NorthAmerica, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, Mexico, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,50, NorthAmerica, <=50K
38, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, Europe, >50K
34, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,28, NorthAmerica, <=50K
27, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, NorthAmerica, <=50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,38, NorthAmerica, <=50K
42, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
68, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, NorthAmerica, <=50K
72, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, NorthAmerica, <=50K
56, Private, Some-college, Widowed, Exec-managerial, Not-in-family, White, Male,4416,0,60, NorthAmerica, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,38, NorthAmerica, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, NorthAmerica, >50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, NorthAmerica, <=50K
55, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, NorthAmerica, >50K
44, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,1617,20, NorthAmerica, <=50K
42, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, NorthAmerica, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, NorthAmerica, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, NorthAmerica, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, NorthAmerica, <=50K
51, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,99999,0,35, NorthAmerica, >50K
36, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, NorthAmerica, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,51, NorthAmerica, >50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, Europe, <=50K
46, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, NorthAmerica, <=50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,1980,40, NorthAmerica, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, NorthAmerica, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, NorthAmerica, >50K
79, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, NorthAmerica, >50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, NorthAmerica, >50K
23, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1573,30, NorthAmerica, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, NorthAmerica, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, NorthAmerica, >50K
36, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,48, NorthAmerica, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, NorthAmerica, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, NorthAmerica, >50K
29, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,35, LatinAmerica, <=50K
63, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, NorthAmerica, >50K
44, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,37, NorthAmerica, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,25, NorthAmerica, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
52, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, NorthAmerica, <=50K
40, Private, Some-college, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
56, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, NorthAmerica, <=50K
20, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,30, NorthAmerica, <=50K
26, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, NorthAmerica, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, NorthAmerica, <=50K
30, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,1617,40, NorthAmerica, <=50K
46, Private, Some-college, Married-spouse-absent, Sales, Unmarried, White, Female,0,0,40, NorthAmerica, <=50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, NorthAmerica, <=50K
42, Private, Prof-school, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,15024,0,40,Unknown, >50K
57, Private, HS-grad, Divorced, Adm-clerical, Other-relative, Black, Female,0,0,40, NorthAmerica, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,39, NorthAmerica, <=50K
36, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, NorthAmerica, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, LatinAmerica, >50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, NorthAmerica, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,42, NorthAmerica, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, NorthAmerica, >50K
56, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, NorthAmerica, <=50K
35, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
44, Private, Bachelors, Married-spouse-absent, Exec-managerial, Unmarried, White, Female,0,0,40, NorthAmerica, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, NorthAmerica, <=50K
30, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, LatinAmerica, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, NorthAmerica, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, NorthAmerica, <=50K
54, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, NorthAmerica, <=50K
30, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7298,0,50, NorthAmerica, >50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, NorthAmerica, <=50K
62, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, NorthAmerica, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,60, NorthAmerica, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,32, NorthAmerica, <=50K
34, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,45, NorthAmerica, <=50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, NorthAmerica, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, NorthAmerica, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,50, NorthAmerica, >50K
58, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,24, NorthAmerica, >50K
74, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,20051,0,25, NorthAmerica, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, NorthAmerica, <=50K
23, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Europe, <=50K
45, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,55, NorthAmerica, >50K
29, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, NorthAmerica, <=50K
33, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,45, NorthAmerica, >50K
29, Private, Assoc-acdm, Married-civ-spouse, Sales, Wife, Other, Female,7688,0,45, NorthAmerica, >50K
22, Private, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,38, NorthAmerica, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, NorthAmerica, <=50K
42, Private, Assoc-acdm, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, NorthAmerica, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, NorthAmerica, <=50K
